homecage-1.tif

388.0000,0.7453
389.0000,0.6803
390.0000,0.6672
391.0000,0.5929
392.0000,0.4451
393.0000,0.3718
394.0000,0.3649
395.0000,0.3990
396.0000,0.2994
397.0000,0.2238
398.0000,0.2623
399.0000,0.2706
400.0000,0.2746
401.0000,0.5131
402.0000,0.2432
403.0000,0.2095
404.0000,0.1979
405.0000,0.2245
406.0000,0.2301
407.0000,0.3091
408.0000,0.2938
409.0000,0.2981
410.0000,0.2694
411.0000,0.2541
412.0000,0.2532
413.0000,0.2498
414.0000,0.2534
415.0000,0.2833
416.0000,0.2995
417.0000,0.2682
418.0000,0.2322
419.0000,0.2094
420.0000,0.2516
421.0000,0.2368
422.0000,0.2252
423.0000,0.2132
424.0000,0.2244
425.0000,0.2499
426.0000,0.4954
427.0000,0.2420
428.0000,0.2365
429.0000,0.2020
430.0000,0.2606
431.0000,0.2124
432.0000,0.2411
433.0000,0.2853
434.0000,0.2987
435.0000,0.2853
436.0000,0.2876
437.0000,0.2927
438.0000,0.2254
439.0000,0.2253
440.0000,0.2145
441.0000,0.2264
442.0000,0.2448
443.0000,0.2654
444.0000,0.3321
445.0000,0.4224
446.0000,0.5346
447.0000,0.4848
448.0000,0.4744
449.0000,0.3977
450.0000,0.4873
451.0000,0.7016
452.0000,0.3991
453.0000,0.2960
454.0000,0.2931
455.0000,0.3123
456.0000,0.3772
457.0000,0.4112
458.0000,0.3758
459.0000,0.3188
460.0000,0.3442
461.0000,0.3502
462.0000,0.3139
463.0000,0.2888
464.0000,0.2829
465.0000,0.2729
466.0000,0.2531
467.0000,0.3255
468.0000,0.3920
469.0000,0.3898
470.0000,0.3539
471.0000,0.3285
472.0000,0.3115
473.0000,0.2849
474.0000,0.2458
475.0000,0.2404
476.0000,0.5622
477.0000,0.2537
478.0000,0.2229
479.0000,0.2535
480.0000,0.2512
481.0000,0.2157
482.0000,0.2204
483.0000,0.2788
484.0000,0.2575
485.0000,0.2280
486.0000,0.2371
487.0000,0.2666
488.0000,0.3528
489.0000,0.3910
490.0000,0.4494
491.0000,0.4584
492.0000,0.4840
493.0000,0.4823
494.0000,0.4026
495.0000,0.4329
496.0000,0.4872
497.0000,0.5638
498.0000,0.5226
499.0000,0.4721
500.0000,0.3664
501.0000,0.8283
502.0000,0.3028
503.0000,0.3800
504.0000,0.3465
505.0000,0.3003
506.0000,0.3230
507.0000,0.3738
508.0000,0.2826
509.0000,0.3056
510.0000,0.2903
511.0000,0.2819
512.0000,0.3063
513.0000,0.2953
514.0000,0.3710
515.0000,0.3815
516.0000,0.3089
517.0000,0.2287
518.0000,0.2743
519.0000,0.3858
520.0000,0.3123
521.0000,0.2937
522.0000,0.2708
523.0000,0.3500
524.0000,0.3131
525.0000,0.2656
526.0000,0.5808
527.0000,0.2804
528.0000,0.2335
529.0000,0.2211
530.0000,0.2782
531.0000,0.2316
532.0000,0.2917
533.0000,0.2407
534.0000,0.3351
535.0000,0.3618
536.0000,0.3197
537.0000,0.3343
538.0000,0.3966
539.0000,0.3797
540.0000,0.4244
541.0000,0.4466
542.0000,0.4194
543.0000,0.3606
544.0000,0.3486
545.0000,0.3547
546.0000,0.4019
547.0000,0.3440
548.0000,0.3280
549.0000,0.3606
550.0000,0.3326
551.0000,0.6555
552.0000,0.3265
553.0000,0.2655
554.0000,0.3084
555.0000,0.3289
556.0000,0.5941
557.0000,0.6764
558.0000,0.6924
559.0000,0.5562
560.0000,0.3785
561.0000,0.3311
562.0000,0.3946
563.0000,0.2835
564.0000,0.2647
565.0000,0.3035
566.0000,0.3087
567.0000,0.3446
568.0000,0.3030
569.0000,0.3940
570.0000,0.3272
571.0000,0.3160
572.0000,0.3918
573.0000,0.4955
574.0000,0.6051
575.0000,0.6094
576.0000,0.9635
577.0000,0.5256
578.0000,0.7385
579.0000,0.8180
580.0000,0.8679
581.0000,0.6864
582.0000,0.5483
583.0000,0.4880
584.0000,0.4980
585.0000,0.4873
586.0000,0.4431
587.0000,0.4358
588.0000,0.4336
589.0000,0.3035
590.0000,0.2658
591.0000,0.2326
592.0000,0.2249
593.0000,0.2079
594.0000,0.1907
595.0000,0.1970
596.0000,0.1964
597.0000,0.1730
598.0000,0.1955
599.0000,0.1966
600.0000,0.2295
601.0000,0.4096
602.0000,0.2927
603.0000,0.2645
604.0000,0.2838
605.0000,0.2761
606.0000,0.2314
607.0000,0.2106
608.0000,0.1795
609.0000,0.1696
610.0000,0.2049
611.0000,0.2450
612.0000,0.2783
613.0000,0.3056
614.0000,0.3203
615.0000,0.3104
616.0000,0.2792
617.0000,0.2048
618.0000,0.1909
619.0000,0.2011
620.0000,0.1967
621.0000,0.2237
622.0000,0.2040
623.0000,0.2746
624.0000,0.2674
625.0000,0.2464
626.0000,0.5349
627.0000,0.2855
628.0000,0.3123
629.0000,0.3016
630.0000,0.2973
631.0000,0.2373
632.0000,0.2708
633.0000,0.3222
634.0000,0.3509
635.0000,0.3328
636.0000,0.3394
637.0000,0.3415
638.0000,0.3157
639.0000,0.3033
640.0000,0.2643
641.0000,0.3241
642.0000,0.3737
643.0000,0.3222
644.0000,0.2460
645.0000,0.2387
646.0000,0.2508
647.0000,0.3261
648.0000,0.2940
649.0000,0.3467
650.0000,0.3552
651.0000,0.6141
652.0000,0.3561
653.0000,0.3841
654.0000,0.3426
655.0000,0.3629
656.0000,0.4886
657.0000,0.4725
658.0000,0.4816
659.0000,0.5068
660.0000,0.4834
661.0000,0.3805
662.0000,0.3982
663.0000,0.3903
664.0000,0.3915
665.0000,0.3500
666.0000,0.3053
667.0000,0.3079
668.0000,0.3246
669.0000,0.2789
670.0000,0.2842
671.0000,0.2721
672.0000,0.2701
673.0000,0.3637
674.0000,0.4120
675.0000,0.2990
676.0000,0.5416
677.0000,0.4030
678.0000,0.5170
679.0000,0.6356
680.0000,0.7870
681.0000,0.7286
682.0000,0.6209
683.0000,0.6041
684.0000,0.5421
685.0000,0.4186
686.0000,0.4107
687.0000,0.3543
688.0000,0.3916
689.0000,0.4499
690.0000,0.4898
691.0000,0.4996
692.0000,0.4797
693.0000,0.5908
694.0000,0.6237
695.0000,0.4513
696.0000,0.3668
697.0000,0.4971
698.0000,0.3606
699.0000,0.3293
700.0000,0.2569
701.0000,0.6939
702.0000,0.3103
703.0000,0.2820
704.0000,0.2841
705.0000,0.3687
706.0000,0.3233
707.0000,0.3740
708.0000,0.4075
709.0000,0.3609
710.0000,0.3992
711.0000,0.5118
712.0000,0.5551
713.0000,0.6667
714.0000,0.6681
715.0000,0.6354
716.0000,0.7989
717.0000,0.8591
718.0000,0.7829
719.0000,0.6247
720.0000,0.4804
721.0000,0.4369
722.0000,0.3282
723.0000,0.3711
724.0000,0.4129
725.0000,0.3979
726.0000,0.6382
727.0000,0.4103
728.0000,0.3781
729.0000,0.3350
730.0000,0.5314
731.0000,0.5761
732.0000,0.4979
733.0000,0.3071
734.0000,0.2471
735.0000,0.3241
736.0000,0.3673
737.0000,0.3516
738.0000,0.3168
739.0000,0.2912
740.0000,0.2392
741.0000,0.2227
742.0000,0.2458
743.0000,0.2545
744.0000,0.2460
745.0000,0.2158
746.0000,0.2304
747.0000,0.2229
748.0000,0.2176
749.0000,0.1997
750.0000,0.2275
751.0000,0.3594
752.0000,0.2361
753.0000,0.2404
754.0000,0.2551
755.0000,0.2332
756.0000,0.1999
757.0000,0.2065
758.0000,0.1828
759.0000,0.1826
760.0000,0.2375



